pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher_1,fielder_2_1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,Game_Date
CH,2022-08-13,84.3,-1.79,4.88,"Guillorme, Luis",641645,605400,NA,ball,NA,NA,NA,NA,11,"Luis Guillorme grounds out, second baseman Nick Maton to first baseman Rhys Hoskins.",R,L,R,NYM,PHI,B,NA,NA,0,0,2022,-1.14,-0.15,-1.6,2.33,NA,NA,NA,2,7,Bot,NA,NA,NA,NA,592663,NA,NA,2.73356845105067,-122.837788772445,0.690633568806546,-12.100118586072,23.0647648603,-33.9902119733894,3.14,1.46,NA,NA,NA,85.1,1542,6.6,662428,605400,592663,656555,665155,664761,681082,663837,669016,592206,53.86,NA,NA,NA,NA,NA,NA,NA,49,1,Changeup,1,0,1,0,0,1,1,0,Standard,Standard,256,0,0.016,2022-08-13
FF,2022-08-13,93.4,-1.73,4.93,"Naquin, Tyler",571980,605400,strikeout,called_strike,NA,NA,NA,NA,7,Tyler Naquin called out on strikes.,R,L,R,NYM,PHI,S,2,NA,3,2,2022,-1.05,1.22,-0.4,1.93,NA,NA,NA,1,7,Bot,NA,NA,NA,NA,592663,NA,NA,5.79949181755001,-135.923491866931,-4.75597047134792,-14.2051297357331,27.1989737177882,-16.1582071450275,3.33,1.51,NA,NA,NA,94.8,2232,6.9,662428,605400,592663,656555,665155,664761,681082,663837,669016,592206,53.58,NA,NA,0,1,0,0,NA,48,7,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard,229,-0.014,-0.212,2022-08-13
CH,2022-08-13,85.4,-1.9,4.88,"Naquin, Tyler",571980,605400,NA,ball,NA,NA,NA,NA,11,Tyler Naquin called out on strikes.,R,L,R,NYM,PHI,B,NA,NA,2,2,2022,-1.09,0.58,-1.75,3.07,NA,NA,NA,1,7,Bot,NA,NA,NA,NA,592663,NA,NA,2.59797692684443,-124.41428246534,0.820688758774439,-11.882446966888,23.3248851142481,-26.4633859772854,3.33,1.55,NA,NA,NA,86.8,1467,7,662428,605400,592663,656555,665155,664761,681082,663837,669016,592206,53.51,NA,NA,NA,NA,NA,NA,NA,48,6,Changeup,1,0,1,0,0,1,1,0,Standard,Standard,252,0,0.074,2022-08-13
FF,2022-08-13,92.6,-1.73,4.92,"Naquin, Tyler",571980,605400,NA,foul,NA,NA,NA,NA,3,Tyler Naquin called out on strikes.,R,L,R,NYM,PHI,S,NA,NA,2,2,2022,-1.06,1.2,0.48,3.2,NA,NA,NA,1,7,Bot,NA,NA,NA,NA,592663,NA,NA,8.04652239721704,-134.67156929198,-1.2331786843694,-14.6315602035893,28.1655409252518,-17.4643995988987,3.42,1.62,168,74.5,17,93.8,2300,6.9,662428,605400,592663,656555,665155,664761,681082,663837,669016,592206,53.58,NA,NA,NA,NA,NA,NA,NA,48,5,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard,231,0,0,2022-08-13
FF,2022-08-13,93.1,-1.66,4.86,"Naquin, Tyler",571980,605400,NA,swinging_strike,NA,NA,NA,NA,8,Tyler Naquin called out on strikes.,R,L,R,NYM,PHI,S,NA,NA,2,1,2022,-1.11,1.19,-0.19,2.16,NA,NA,NA,1,7,Bot,NA,NA,NA,NA,592663,NA,NA,6.28120444195983,-135.38121760506,-3.81670641103397,-15.0025575011181,29.276299809822,-16.8559566427381,3.42,1.62,NA,NA,NA,94.2,2397,6.9,662428,605400,592663,656555,665155,664761,681082,663837,669016,592206,53.57,NA,NA,NA,NA,NA,NA,NA,48,4,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard,229,0,-0.046,2022-08-13
FF,2022-08-13,94.2,-1.77,4.91,"Naquin, Tyler",571980,605400,NA,called_strike,NA,NA,NA,NA,13,Tyler Naquin called out on strikes.,R,L,R,NYM,PHI,S,NA,NA,2,0,2022,-1.09,1.24,-0.84,1.61,NA,NA,NA,1,7,Bot,NA,NA,NA,NA,592663,NA,NA,4.8966469238255,-137.159480467888,-5.70999806298534,-14.8131287071096,28.9493537970022,-15.506420830757,3.42,1.64,NA,NA,NA,95.6,2345,6.9,662428,605400,592663,656555,665155,664761,681082,663837,669016,592206,53.56,NA,NA,NA,NA,NA,NA,NA,48,3,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard,229,0,-0.044,2022-08-13
SI,2022-08-13,91,-1.67,4.98,"Naquin, Tyler",571980,605400,NA,ball,NA,NA,NA,NA,12,Tyler Naquin called out on strikes.,R,L,R,NYM,PHI,B,NA,NA,1,0,2022,-1.42,0.79,0.84,2.82,NA,NA,NA,1,7,Bot,NA,NA,NA,NA,592663,NA,NA,9.4426395018347,-132.221313021917,-1.23523695864333,-18.5719480786343,25.7234618842226,-22.8238872860872,3.37,1.53,NA,NA,NA,92.3,2151,6.9,662428,605400,592663,656555,665155,664761,681082,663837,669016,592206,53.56,NA,NA,NA,NA,NA,NA,NA,48,2,Sinker,1,0,1,0,0,1,1,0,Standard,Standard,230,0,0.045,2022-08-13
CH,2022-08-13,84.9,-1.89,4.81,"Naquin, Tyler",571980,605400,NA,ball,NA,NA,NA,NA,13,Tyler Naquin called out on strikes.,R,L,R,NYM,PHI,B,NA,NA,0,0,2022,-1.2,-0.15,-0.85,1.48,NA,NA,NA,1,7,Bot,NA,NA,NA,NA,592663,NA,NA,4.88845596931544,-123.611980618844,-1.2321053858861,-13.2497455647632,22.7818961264569,-33.6413178884977,3.56,1.48,NA,NA,NA,86.1,1390,6.9,662428,605400,592663,656555,665155,664761,681082,663837,669016,592206,53.63,NA,NA,NA,NA,NA,NA,NA,48,1,Changeup,1,0,1,0,0,1,1,0,Standard,Standard,253,0,0.024,2022-08-13
KC,2022-08-13,77,-1.75,5.1,"Vogelbach, Daniel",596129,605400,field_out,hit_into_play,NA,NA,NA,NA,14,Daniel Vogelbach lines out to shortstop Bryson Stott.,R,L,R,NYM,PHI,X,6,line_drive,0,2,2022,1.33,-1.02,0.05,1.1,NA,NA,NA,0,7,Bot,140,136.4,NA,NA,592663,NA,NA,1.41228158979887,-112.171241706057,0.319464736552874,10.9840210926577,20.4985577296148,-41.0261064395052,3.2,1.48,165,93.6,10,77.4,2574,6.6,662428,605400,592663,656555,665155,664761,681082,663837,669016,592206,53.94,0.686,0.63,0,1,0,0,4,47,3,Knuckle Curve,1,0,1,0,0,1,1,0,Infield shift,Standard,56,-0.018,-0.141,2022-08-13
FF,2022-08-13,92.1,-1.6,5,"Vogelbach, Daniel",596129,605400,NA,foul,NA,NA,NA,NA,2,Daniel Vogelbach lines out to shortstop Bryson Stott.,R,L,R,NYM,PHI,S,NA,NA,0,1,2022,-0.98,1.23,0,3.24,NA,NA,NA,0,7,Bot,NA,NA,NA,NA,592663,NA,NA,6.26191488468285,-134.113493895788,-1.34611521620724,-13.1864926051609,27.7790406528771,-17.1524057651037,3.2,1.48,201,69.4,45,93.4,2260,6.9,662428,605400,592663,656555,665155,664761,681082,663837,669016,592206,53.58,NA,NA,NA,NA,NA,NA,NA,47,2,4-Seam Fastball,1,0,1,0,0,1,1,0,Infield shift,Standard,231,0,-0.045,2022-08-13
FF,2022-08-13,92.4,-1.63,4.91,"Vogelbach, Daniel",596129,605400,NA,foul,NA,NA,NA,NA,4,Daniel Vogelbach lines out to shortstop Bryson Stott.,R,L,R,NYM,PHI,S,NA,NA,0,0,2022,-0.98,1.21,-0.38,2.14,NA,NA,NA,0,7,Bot,NA,NA,NA,NA,592663,NA,NA,5.37968042671959,-134.430547489061,-3.92452786492344,-13.0470223157512,29.059921539517,-16.833904972618,3.2,1.48,206,74.1,40,93.5,2294,6.9,662428,605400,592663,656555,665155,664761,681082,663837,669016,592206,53.57,NA,NA,NA,NA,NA,NA,NA,47,1,4-Seam Fastball,1,0,1,0,0,1,1,0,Infield shift,Standard,234,0,-0.033,2022-08-13
FF,2022-08-13,90.8,-1.66,5.03,"Alonso, Pete",624413,605400,field_out,hit_into_play,NA,NA,NA,NA,5,Pete Alonso flies out to right fielder Nick Castellanos.,R,R,R,NYM,PHI,X,9,fly_ball,1,0,2022,-1.19,1.27,-0.22,2.35,NA,NA,NA,2,6,Bot,175.52,140.35,NA,NA,592663,NA,NA,6.21339892278581,-132.140305653182,-3.54350755977801,-15.2984800120371,28.0075288404603,-16.7437985451284,3.39,1.65,193,85.9,60,91.7,2212,6.8,662428,605400,592663,656555,665155,664761,681082,663837,669016,592206,53.69,0.02,0.024,0,1,0,0,3,42,2,4-Seam Fastball,1,0,1,0,0,1,1,0,Infield shift,Standard,229,-0.01,-0.117,2022-08-13
FF,2022-08-13,93.8,-1.66,4.89,"Alonso, Pete",624413,605400,NA,ball,NA,NA,NA,NA,14,Pete Alonso flies out to right fielder Nick Castellanos.,R,R,R,NYM,PHI,B,NA,NA,0,0,2022,-0.98,1.25,1.14,2.25,NA,NA,NA,2,6,Bot,NA,NA,NA,NA,592663,NA,NA,9.48350057022474,-136.217838785074,-3.87727695061367,-14.250355266323,30.5315779236671,-15.9292181806683,3.3,1.6,NA,NA,NA,94.6,2290,6.9,662428,605400,592663,656555,665155,664761,681082,663837,669016,592206,53.57,NA,NA,NA,NA,NA,NA,NA,42,1,4-Seam Fastball,1,0,1,0,0,1,1,0,Infield shift,Standard,228,0,0.016,2022-08-13
CH,2022-08-13,84.7,-1.91,4.84,"Lindor, Francisco",596019,605400,field_out,hit_into_play,NA,NA,NA,NA,7,Francisco Lindor lines out to center fielder Brandon Marsh.,R,L,R,NYM,PHI,X,8,line_drive,0,1,2022,-1.31,0.09,-0.69,1.4,NA,NA,NA,1,6,Bot,125.74,51.78,NA,NA,592663,NA,NA,5.51586365400094,-123.305522873076,-1.92320242526451,-14.4917407104755,22.6791977936494,-31.0683267374177,3.22,1.48,364,98.2,21,85.6,1438,6.7,662428,605400,592663,656555,665155,664761,681082,663837,669016,592206,53.79,0.28,0.339,0,1,0,0,5,41,2,Changeup,1,0,1,0,0,1,1,0,Infield shift,Standard,250,-0.015,-0.135,2022-08-13
FF,2022-08-13,92.6,-1.69,4.93,"Lindor, Francisco",596019,605400,NA,called_strike,NA,NA,NA,NA,11,Francisco Lindor lines out to center fielder Brandon Marsh.,R,L,R,NYM,PHI,S,NA,NA,0,0,2022,-1.07,1.1,-0.98,3.16,NA,NA,NA,1,6,Bot,NA,NA,NA,NA,592663,NA,NA,4.17809926553912,-134.92929289734,-1.16787291952742,-13.9282759548396,28.1984199749859,-18.6943452704456,3.24,1.59,NA,NA,NA,93.7,2159,6.8,662428,605400,592663,656555,665155,664761,681082,663837,669016,592206,53.72,NA,NA,NA,NA,NA,NA,NA,41,1,4-Seam Fastball,1,0,1,0,0,1,1,0,Infield shift,Standard,232,0,-0.024,2022-08-13
KC,2022-08-13,77,-1.74,5.12,"Marte, Starling",516782,605400,field_out,hit_into_play,NA,NA,NA,NA,13,"Starling Marte grounds out, third baseman Alec Bohm to first baseman Rhys Hoskins.",R,R,R,NYM,PHI,X,5,ground_ball,0,0,2022,1.18,-1,-0.61,1.32,NA,NA,NA,0,6,Bot,109.08,182.67,NA,NA,592663,NA,NA,0.264703641863811,-112.186613623682,0.696840399591791,9.92026532031245,19.9915371865983,-40.9796385682236,3.45,1.61,2,68.9,-39,77.2,2452,6.3,662428,605400,592663,656555,665155,664761,681082,663837,669016,592206,54.15,0.094,0.085,0,1,0,0,2,40,1,Knuckle Curve,1,0,1,0,0,1,1,0,Standard,Standard,51,-0.021,-0.22,2022-08-13
CH,2022-08-13,85.6,-1.67,4.84,"Nimmo, Brandon",607043,605400,strikeout,called_strike,NA,NA,NA,NA,9,Brandon Nimmo called out on strikes.,R,L,R,NYM,PHI,S,2,NA,1,2,2022,-0.96,0.52,0.57,1.63,NA,NA,NA,2,5,Bot,NA,NA,NA,NA,592663,NA,NA,7.30949293743076,-124.537356642576,-2.38112756743462,-11.4276096223607,24.3519133157735,-26.4579094272252,3.51,1.58,NA,NA,NA,86.5,1449,6.8,662428,605400,592663,656555,665155,664761,681082,663837,669016,592206,53.68,NA,NA,0,1,0,0,NA,35,5,Changeup,1,0,1,0,0,1,1,0,Standard,Standard,248,-0.01,-0.072,2022-08-13
FF,2022-08-13,93.9,-1.72,4.93,"Nimmo, Brandon",607043,605400,NA,foul,NA,NA,NA,NA,4,Brandon Nimmo called out on strikes.,R,L,R,NYM,PHI,S,NA,NA,1,2,2022,-1.05,1.33,-0.58,2.63,NA,NA,NA,2,5,Bot,NA,NA,NA,NA,592663,NA,NA,5.36056136997312,-136.746316632696,-3.24740213329978,-14.3610578554842,28.7125820021205,-14.9079462432116,3.44,1.65,233,73.8,32,95.3,2411,6.9,662428,605400,592663,656555,665155,664761,681082,663837,669016,592206,53.57,NA,NA,NA,NA,NA,NA,NA,35,4,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard,232,0,0,2022-08-13
SI,2022-08-13,92.2,-1.59,5,"Nimmo, Brandon",607043,605400,NA,ball,NA,NA,NA,NA,6,Brandon Nimmo called out on strikes.,R,L,R,NYM,PHI,B,NA,NA,0,2,2022,-1.39,0.8,0.78,2.98,NA,NA,NA,2,5,Bot,NA,NA,NA,NA,592663,NA,NA,9.1686564112619,-134.095502773373,-1.10728259056639,-18.7117350193908,25.9410053018639,-22.4198632718435,3.6,1.72,NA,NA,NA,93.8,2111,7,662428,605400,592663,656555,665155,664761,681082,663837,669016,592206,53.46,NA,NA,NA,NA,NA,NA,NA,35,3,Sinker,1,0,1,0,0,1,1,0,Standard,Standard,226,0,0.012,2022-08-13
KC,2022-08-13,77.5,-1.72,5.05,"Nimmo, Brandon",607043,605400,NA,called_strike,NA,NA,NA,NA,7,Brandon Nimmo called out on strikes.,R,L,R,NYM,PHI,S,NA,NA,0,1,2022,1.27,-0.73,-0.49,1.91,NA,NA,NA,2,5,Bot,NA,NA,NA,NA,592663,NA,NA,0.290670714949802,-112.894806529954,1.49292751958139,10.9208861351237,18.9092667327218,-38.8729420380062,3.53,1.58,NA,NA,NA,78.5,2565,6.8,662428,605400,592663,656555,665155,664761,681082,663837,669016,592206,53.73,NA,NA,NA,NA,NA,NA,NA,35,2,Knuckle Curve,1,0,1,0,0,1,1,0,Standard,Standard,49,0,-0.024,2022-08-13
FF,2022-08-13,93.1,-1.75,4.88,"Nimmo, Brandon",607043,605400,NA,called_strike,NA,NA,NA,NA,4,Brandon Nimmo called out on strikes.,R,L,R,NYM,PHI,S,NA,NA,0,0,2022,-1.12,1.14,-0.54,2.19,NA,NA,NA,2,5,Bot,NA,NA,NA,NA,592663,NA,NA,5.67814742013845,-135.555513897295,-3.72721557386757,-15.0387282856958,27.7888854055371,-17.4749864768356,3.44,1.6,NA,NA,NA,94.8,2200,7.1,662428,605400,592663,656555,665155,664761,681082,663837,669016,592206,53.42,NA,NA,NA,NA,NA,NA,NA,35,1,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard,231,0,-0.017,2022-08-13
CH,2022-08-13,84.8,-1.7,4.89,"Nido, Tomás",621512,605400,field_out,hit_into_play,NA,NA,NA,NA,1,Tomas Nido pops out to first baseman Rhys Hoskins.,R,R,R,NYM,PHI,X,3,popup,0,0,2022,-1.09,0.31,-0.67,2.99,NA,NA,NA,1,5,Bot,161.35,160.3,NA,NA,592663,NA,NA,4.62004486451719,-123.514915919536,1.21344617702159,-12.0835745915372,21.357465910687,-29.3702197798538,3.22,1.53,140,74.8,62,85.9,1423,6.6,662428,605400,592663,656555,665155,664761,681082,663837,669016,592206,53.86,0.02,0.018,0,1,0,0,3,34,1,Changeup,1,0,1,0,0,1,1,0,Standard,Standard,255,-0.015,-0.159,2022-08-13
SI,2022-08-13,91.9,-1.62,4.97,"McNeil, Jeff",643446,605400,field_out,hit_into_play,NA,NA,NA,NA,5,Jeff McNeil lines out to center fielder Brandon Marsh.,R,L,R,NYM,PHI,X,8,line_drive,1,1,2022,-1.3,0.79,0.27,2.69,NA,NA,NA,0,5,Bot,99.35,76.66,NA,NA,592663,NA,NA,7.66235082889463,-133.583669789951,-1.63641356778028,-17.2661860706479,29.6690539209492,-22.5586830371931,3.47,1.68,312,89.6,23,92.6,2271,6.8,662428,605400,592663,656555,665155,664761,681082,663837,669016,592206,53.66,0.226,0.255,0,1,0,0,3,33,3,Sinker,1,0,1,0,0,1,1,0,Standard,Standard,232,-0.021,-0.212,2022-08-13
FF,2022-08-13,91,-1.67,5.03,"McNeil, Jeff",643446,605400,NA,ball,NA,NA,NA,NA,11,Jeff McNeil lines out to center fielder Brandon Marsh.,R,L,R,NYM,PHI,B,NA,NA,0,1,2022,-1.11,1.43,-0.14,4.03,NA,NA,NA,0,5,Bot,NA,NA,NA,NA,592663,NA,NA,6.30174448974403,-132.388535653553,0.403255567239707,-14.4667907504499,31.1287403316569,-15.8443750675843,3.45,1.66,NA,NA,NA,91.6,2304,6.9,662428,605400,592663,656555,665155,664761,681082,663837,669016,592206,53.63,NA,NA,NA,NA,NA,NA,NA,33,2,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard,230,0,0.025,2022-08-13
CH,2022-08-13,83.4,-1.86,4.82,"McNeil, Jeff",643446,605400,NA,swinging_strike,NA,NA,NA,NA,13,Jeff McNeil lines out to center fielder Brandon Marsh.,R,L,R,NYM,PHI,S,NA,NA,0,0,2022,-1.18,-0.13,-1.26,2.09,NA,NA,NA,0,5,Bot,NA,NA,NA,NA,592663,NA,NA,3.74299564968803,-121.298889549845,0.492053066815149,-12.4074524788052,26.3775349548935,-33.8082373690292,3.47,1.68,NA,NA,NA,83.5,1529,6.6,662428,605400,592663,656555,665155,664761,681082,663837,669016,592206,53.86,NA,NA,NA,NA,NA,NA,NA,33,1,Changeup,1,0,1,0,0,1,1,0,Standard,Standard,260,0,-0.033,2022-08-13
KC,2022-08-13,79.1,-1.67,5.05,"Guillorme, Luis",641645,605400,strikeout,foul_tip,NA,NA,NA,NA,14,Luis Guillorme strikes out on a foul tip.,R,L,R,NYM,PHI,S,2,NA,2,2,2022,1.37,-0.98,0.21,1.03,NA,NA,NA,2,4,Bot,NA,NA,NA,NA,592663,NA,NA,1.55133590414265,-115.183142608598,-0.0963469998699105,11.802781458284,23.4419715296559,-41.0412879329984,3.14,1.51,NA,NA,NA,79.2,2664,6.5,662428,605400,592663,656555,665155,664761,681082,663837,669016,592206,53.99,NA,NA,0,1,0,0,NA,29,7,Knuckle Curve,1,0,1,0,0,1,1,0,Standard,Standard,61,-0.011,-0.086,2022-08-13
FC,2022-08-13,88.5,-1.59,4.94,"Guillorme, Luis",641645,605400,NA,foul,NA,NA,NA,NA,6,Luis Guillorme strikes out on a foul tip.,R,L,R,NYM,PHI,S,NA,NA,2,2,2022,-0.02,0.76,0.39,2.63,NA,NA,NA,2,4,Bot,NA,NA,NA,NA,592663,NA,NA,4.92178359806594,-128.91657772274,-1.21616028478486,-1.22516838723768,25.0158876413194,-23.6504011377596,3.14,1.51,277,85.1,39,89.7,2200,6.8,662428,605400,592663,656555,665155,664761,681082,663837,669016,592206,53.67,NA,NA,NA,NA,NA,NA,NA,29,6,Cutter,1,0,1,0,0,1,1,0,Standard,Standard,221,0,0,2022-08-13
CH,2022-08-13,86.3,-1.81,4.88,"Guillorme, Luis",641645,605400,NA,ball,NA,NA,NA,NA,13,Luis Guillorme strikes out on a foul tip.,R,L,R,NYM,PHI,B,NA,NA,1,2,2022,-1.21,0.53,-0.76,0.71,NA,NA,NA,2,4,Bot,NA,NA,NA,NA,592663,NA,NA,5.0061685667975,-125.570289684682,-4.81622149513299,-13.8227309705285,24.8292014911203,-25.749261616626,3.16,1.44,NA,NA,NA,87.2,1565,6.8,662428,605400,592663,656555,665155,664761,681082,663837,669016,592206,53.69,NA,NA,NA,NA,NA,NA,NA,29,5,Changeup,1,0,1,0,0,1,1,0,Standard,Standard,249,0,0.014,2022-08-13
KC,2022-08-13,78.2,-1.68,5.09,"Guillorme, Luis",641645,605400,NA,ball,NA,NA,NA,NA,14,Luis Guillorme strikes out on a foul tip.,R,L,R,NYM,PHI,B,NA,NA,0,2,2022,1.4,-1,1.28,0.71,NA,NA,NA,2,4,Bot,NA,NA,NA,NA,592663,NA,NA,3.8275803578724,-113.829934565962,-0.65725194005153,11.3241218728271,22.7424817241694,-40.9507742502003,3.12,1.44,NA,NA,NA,78.5,2619,6.7,662428,605400,592663,656555,665155,664761,681082,663837,669016,592206,53.78,NA,NA,NA,NA,NA,NA,NA,29,4,Knuckle Curve,1,0,1,0,0,1,1,0,Standard,Standard,53,0,0.012,2022-08-13
SI,2022-08-13,92.2,-1.53,5,"Guillorme, Luis",641645,605400,NA,foul,NA,NA,NA,NA,5,Luis Guillorme strikes out on a foul tip.,R,L,R,NYM,PHI,S,NA,NA,0,2,2022,-1.47,0.67,0.15,2.37,NA,NA,NA,2,4,Bot,NA,NA,NA,NA,592663,NA,NA,7.53734878482112,-134.177609448183,-2.35757697041346,-19.3901151927317,27.4766307684373,-23.73870973638,3.14,1.51,190,67.7,45,93.4,2222,6.9,662428,605400,592663,656555,665155,664761,681082,663837,669016,592206,53.65,NA,NA,NA,NA,NA,NA,NA,29,3,Sinker,1,0,1,0,0,1,1,0,Standard,Standard,229,0,0,2022-08-13
SI,2022-08-13,92,-1.63,4.93,"Guillorme, Luis",641645,605400,NA,called_strike,NA,NA,NA,NA,2,Luis Guillorme strikes out on a foul tip.,R,L,R,NYM,PHI,S,NA,NA,0,1,2022,-1.56,0.62,0.19,3.13,NA,NA,NA,2,4,Bot,NA,NA,NA,NA,592663,NA,NA,8.09424332878141,-133.818433844984,-0.0721165529877049,-20.4975733640704,28.7457666174531,-24.916638406375,3.18,1.51,NA,NA,NA,93,2199,6.9,662428,605400,592663,656555,665155,664761,681082,663837,669016,592206,53.58,NA,NA,NA,NA,NA,NA,NA,29,2,Sinker,1,0,1,0,0,1,1,0,Standard,Standard,226,0,-0.024,2022-08-13
SI,2022-08-13,93.8,-1.63,4.94,"Guillorme, Luis",641645,605400,NA,called_strike,NA,NA,NA,NA,4,Luis Guillorme strikes out on a foul tip.,R,L,R,NYM,PHI,S,NA,NA,0,0,2022,-1.21,0.98,-0.75,2.63,NA,NA,NA,2,4,Bot,NA,NA,NA,NA,592663,NA,NA,4.99573921939431,-136.466894071564,-2.39194695968335,-16.2091313408603,30.6897738972224,-19.6754311081016,3.21,1.46,NA,NA,NA,94.5,2220,6.7,662428,605400,592663,656555,665155,664761,681082,663837,669016,592206,53.75,NA,NA,NA,NA,NA,NA,NA,29,1,Sinker,1,0,1,0,0,1,1,0,Standard,Standard,236,0,-0.017,2022-08-13
FC,2022-08-13,87,-1.66,4.96,"Naquin, Tyler",571980,605400,field_out,hit_into_play,NA,NA,NA,NA,6,"Tyler Naquin grounds out sharply, first baseman Rhys Hoskins to pitcher Aaron Nola.",R,L,R,NYM,PHI,X,3,ground_ball,0,1,2022,0.25,0.63,0.46,2.39,NA,NA,NA,1,4,Bot,155.77,166.4,NA,NA,592663,NA,NA,4.61455665868791,-126.609411454857,-1.27696310492961,1.73742014648303,25.8405660793348,-25.3910749821378,3.42,1.62,15,102.6,-10,88,2127,6.9,662428,605400,592663,656555,665155,664761,681082,663837,669016,592206,53.6,0.271,0.244,0,1,0,0,2,28,2,Cutter,1,0,1,0,0,1,1,0,Standard,Standard,207,-0.015,-0.135,2022-08-13
FF,2022-08-13,93.1,-1.68,4.86,"Naquin, Tyler",571980,605400,NA,swinging_strike,NA,NA,NA,NA,1,"Tyler Naquin grounds out sharply, first baseman Rhys Hoskins to pitcher Aaron Nola.",R,L,R,NYM,PHI,S,NA,NA,0,0,2022,-1.06,1.28,-0.47,3.1,NA,NA,NA,1,4,Bot,NA,NA,NA,NA,592663,NA,NA,5.50939596952292,-135.369443160875,-1.48430287090254,-14.2194938663736,32.9748924845941,-16.4954642467701,3.42,1.62,NA,NA,NA,93.8,2292,7,662428,605400,592663,656555,665155,664761,681082,663837,669016,592206,53.47,NA,NA,NA,NA,NA,NA,NA,28,1,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard,231,0,-0.024,2022-08-13
SI,2022-08-13,93.2,-1.45,4.97,"Vogelbach, Daniel",596129,605400,strikeout,called_strike,NA,NA,NA,NA,3,Daniel Vogelbach called out on strikes.,R,L,R,NYM,PHI,S,2,NA,0,2,2022,-1.44,0.69,0.81,2.75,NA,NA,NA,0,4,Bot,NA,NA,NA,NA,592663,NA,NA,9.0414751172913,-135.278491947008,-1.3543707976721,-19.7874226201201,33.2707994328911,-23.7021517843733,3.18,1.41,NA,NA,NA,93.4,2211,6.8,662428,605400,592663,656555,665155,664761,681082,663837,669016,592206,53.66,NA,NA,0,1,0,0,NA,27,3,Sinker,1,0,1,0,0,1,1,0,Infield shift,Standard,228,-0.02,-0.141,2022-08-13
FC,2022-08-13,87,-1.61,5.01,"Vogelbach, Daniel",596129,605400,NA,foul,NA,NA,NA,NA,6,Daniel Vogelbach called out on strikes.,R,L,R,NYM,PHI,S,NA,NA,0,1,2022,0.03,0.54,0.42,2.41,NA,NA,NA,0,4,Bot,NA,NA,NA,NA,592663,NA,NA,4.85948815130235,-126.550804573334,-1.11827466284149,-0.784325179058239,28.467461996985,-26.3886843269023,3.2,1.48,NA,NA,NA,87.4,2172,6.8,662428,605400,592663,656555,665155,664761,681082,663837,669016,592206,53.71,NA,NA,NA,NA,NA,NA,NA,27,2,Cutter,1,0,1,0,0,1,1,0,Infield shift,Standard,209,0,-0.045,2022-08-13
KC,2022-08-13,78.2,-1.54,5.1,"Vogelbach, Daniel",596129,605400,NA,called_strike,NA,NA,NA,NA,6,Daniel Vogelbach called out on strikes.,R,L,R,NYM,PHI,S,NA,NA,0,0,2022,1.3,-1.15,0.74,2.24,NA,NA,NA,0,4,Bot,NA,NA,NA,NA,592663,NA,NA,2.52045600652341,-113.643242642319,3.01358210735749,10.5558295876406,24.8914629217615,-42.926740258721,3.15,1.32,NA,NA,NA,77.9,2616,6.6,662428,605400,592663,656555,665155,664761,681082,663837,669016,592206,53.91,NA,NA,NA,NA,NA,NA,NA,27,1,Knuckle Curve,1,0,1,0,0,1,1,0,Infield shift,Standard,51,0,-0.033,2022-08-13
SI,2022-08-13,93.2,-1.53,4.99,"Alonso, Pete",624413,605400,strikeout,called_strike,NA,NA,NA,NA,6,Pete Alonso called out on strikes.,R,R,R,NYM,PHI,S,2,NA,0,2,2022,-1.47,0.8,0.77,2.48,NA,NA,NA,2,3,Bot,NA,NA,NA,NA,592663,NA,NA,9.21651110354196,-135.49982987586,-2.47281814900538,-20.0720805325966,28.8657602540015,-21.9018319374991,3.27,1.63,NA,NA,NA,94.1,2230,6.8,662428,605400,592663,656555,665155,664761,681082,663837,669016,592206,53.68,NA,NA,0,1,0,0,NA,23,3,Sinker,1,0,1,0,0,1,1,0,Infield shift,Standard,231,-0.009,-0.06,2022-08-13
